"V1","V2","V3"
0.790105147656381,0.757915577033049,0.826516398614665
0.784733280282917,0.75521872636495,0.823476125828052
0.803364481030717,0.763114508534991,0.828427522943663
0.790511377158772,0.753151515065659,0.81608358163536
0.807556150589029,0.770909419791846,0.835295542332825
0.781726633271113,0.751872649473366,0.817296712684224
0.792080652482137,0.764364525726821,0.828013359605013
0.790568421701992,0.763628758346485,0.830047376858068
0.795822117848535,0.766971270012458,0.833453660646821
0.803671038035211,0.7689196577525,0.83429488625462
0.797112794995529,0.758724016043266,0.82646829118456
0.778880348328128,0.754725967514865,0.825481694581834
0.775260883948088,0.748856800456353,0.819915937135095
0.794997657074356,0.761634730773886,0.833043498690933
0.796812425427696,0.766172849963554,0.829913488694238
0.772073566319827,0.73909953348117,0.805800874732689
0.796065886990892,0.761399977056096,0.825485511767993
0.790905799379599,0.765325246712861,0.830929826617116
0.786878334415261,0.764018328869055,0.830180127085154
0.783324422124345,0.759605064358975,0.826465639623985
0.784282053803916,0.750424208501618,0.815379358828454
0.800873842419556,0.762262196831126,0.827168111680504
0.807123843837446,0.769731065699583,0.832523377862415
0.799296752735771,0.768791392245203,0.830105432667514
0.826933535146031,0.787193394023593,0.848799355037795
0.810859449763083,0.763262054851538,0.826470071317883
0.813262874698378,0.758302708299564,0.825162692930579
0.799029079679512,0.748237976473661,0.813395440295676
0.778249488168281,0.741626553131209,0.81012336997653
0.802200830828312,0.756950014521154,0.825276507663216
0.792277256426124,0.751218413529455,0.821415302367697
0.794464723358399,0.747971702343399,0.818777066397276
0.809839632553878,0.75402055156868,0.822206958596322
0.812072880400641,0.760697909479078,0.824599815779892
0.807478397598131,0.75572619219784,0.819991253643768
0.809923707008149,0.752410260933496,0.813362246227948
0.802357786429282,0.751689335008983,0.815775528678707
0.788246834215309,0.743620575159875,0.810874961041456
0.790757864542947,0.754895446516252,0.826049429655092
0.786663618304992,0.755090446143086,0.826344678105476
0.774873689246557,0.737567152240246,0.806089688620046
0.800768269018143,0.753768694017196,0.82290881949226
0.777231100746326,0.739222997924223,0.807696730905006
0.770857014818654,0.735513952393846,0.804098216372511
0.774485147061072,0.733367916191164,0.809624527537132
0.768027241295875,0.724815354944458,0.805637728636035
0.762962851902868,0.726965992957803,0.810946535923782
0.757166357839956,0.712473683809558,0.795441763788322
0.766573444484516,0.721731171805338,0.803667058352307
0.756264600712966,0.718515652213733,0.79780927409547
0.759552848125067,0.724484452780743,0.803909898013136
0.743590520966269,0.724649353604479,0.804050161447531
0.74095096746461,0.722218884438698,0.803322183817508
0.756733787161802,0.733340345047922,0.811296446976779
0.761590322319539,0.736684240013091,0.81455450463723
0.760633482102959,0.735380790301125,0.812733249576599
0.76084009584683,0.730986724893193,0.810292801860934
0.755112779112558,0.73634581183966,0.81822229924056
0.769570719466199,0.739976721666381,0.821420127300063
0.753977621178917,0.73012152097212,0.811048694222476
0.767973003752326,0.742933801000734,0.818816917338092
0.777028086470019,0.746717902339032,0.819687176089804
0.764399198409202,0.734650336754022,0.807167105510704
0.761122490435198,0.72908303900636,0.805191586183085
0.779601273959435,0.747887701764408,0.822763341344383
0.758658902969952,0.726690521506835,0.804886371787793
0.772211462829672,0.740440231011169,0.813882394950557
0.797275082058613,0.766727265383189,0.836630695845195
0.787223131685224,0.752031014510429,0.822080035998041
0.788360559563058,0.75443147075363,0.823542020332221
0.769086268289133,0.746152377125521,0.812918435546798
0.784636393930393,0.748272603571356,0.818011622773646
0.824246053417705,0.782061117385927,0.849878972181152
0.800029810850999,0.75686279312384,0.826201185053032
0.785431998475765,0.746275090830409,0.815428686322786
0.788239276898074,0.752211062183818,0.820984238602747
0.781496256982655,0.746340325803908,0.818426283010837
0.781859312175417,0.744831068008055,0.812759614286467
0.783082947695001,0.749280946881582,0.81774954814623
0.797634041868273,0.761536672494547,0.825930976023938
0.805775087948498,0.77232962709786,0.832967465759365
0.801841380609224,0.771731489591399,0.831357806196808
0.802365699027894,0.775330532709738,0.834442390635378
0.790091298823885,0.760989123826526,0.818803587639842
0.801388707946591,0.767386719344803,0.827644261439293
0.80608020395802,0.775668720703859,0.835928045967544
0.804132321817319,0.769869666033443,0.832095519796918
0.785643739715921,0.749834435192408,0.815919707289902
0.789735533743456,0.745077229571495,0.812836607703176
0.808517186270125,0.768596347239942,0.839509636635765
0.779640793514666,0.758463273819346,0.823596549031822
0.79563602651518,0.764662416003276,0.830147466811273
0.794890941110649,0.765046152535474,0.829319904027575
0.783138232612296,0.751975627502244,0.820189976067958
0.780065170680075,0.751136649871061,0.818670806260222
0.774871822870804,0.748284833583553,0.816200389531532
0.798471765883049,0.76212278463454,0.826999253792939
0.783474360198308,0.741859286721533,0.812450776110894
0.782470451237071,0.746807390217542,0.819529363166007
0.771470693979221,0.742313420682754,0.81833068896859
0.774557256648293,0.750856601113745,0.826521317540351
0.783851482591437,0.75435940018936,0.82870697049585
0.767786556453655,0.73786072333306,0.810317191355641
0.756628892949368,0.731683128544106,0.806753920521549
0.759584787705556,0.733439656471442,0.810777895027189
0.75531172842178,0.730546470382239,0.811237136718912
0.726218457974951,0.711080926291786,0.794364030018153
0.745045189942158,0.718167594306236,0.797871920505083
0.747096482772938,0.719594234616466,0.800180361712917
0.750519413086726,0.728397811712815,0.809479674899441
0.769738261207607,0.731617823989433,0.813468384722482
0.782254035094995,0.740551411165418,0.82139484405663
0.759286018959827,0.730828948185624,0.808350109737713
0.765870756008053,0.739422391849121,0.814634408902098
0.769458136433531,0.740860852846756,0.81876176561594
0.764094192434396,0.736106986176576,0.813949919777024
0.764141116491877,0.734938194308358,0.815549060877782
0.750074527529871,0.729336557125991,0.808115718434989
0.754338582862695,0.738632455469742,0.821322359097949
0.744155642545764,0.720045858845419,0.80762392432605
0.758813459375349,0.733217138115058,0.818731203198147
0.746914101747599,0.719356517621497,0.80717788529131
0.74259797922176,0.72284030572757,0.810884925427397
0.747411276728607,0.728996079628701,0.813640706566944
0.730551687680906,0.708302611595131,0.793503406849664
0.72981919110027,0.711327122466214,0.796441851998433
0.7308682610653,0.722308665678106,0.807516612483095
0.738880711810425,0.728832863788844,0.813327268922729
0.743315761470392,0.720470495372075,0.80697715978659
0.737267831866,0.715291911139391,0.803204296969914
0.727569337000923,0.7124167738206,0.802169668042191
0.710425928966991,0.709423650962838,0.800368565496302
0.706326669542106,0.705693198484738,0.795996828978497
0.702838760074532,0.700819405073521,0.792881561973522
0.713593560277847,0.714688905353539,0.80662895840169
0.705032372994787,0.704572090292185,0.797230543714896
0.708106659823124,0.709440824122269,0.798172039619803
0.726731284679911,0.725419783869131,0.812932390964496
0.718884148134724,0.722891373081088,0.811223877432628
0.718035031525653,0.723062655042645,0.809133782042867
0.71347451444411,0.721829415793515,0.808811604819599
0.692721757806432,0.701189837798576,0.788320659265762
0.694909711672614,0.705982328848138,0.793714717196383
0.703991318827519,0.714605250108901,0.802730071730747
0.709743070338432,0.718305547693892,0.805315203369188
0.69817770478967,0.711703101679643,0.794338124969807
0.688456282797505,0.705504785352328,0.788794884124424
0.702301806650424,0.712295407264766,0.794761918717667
0.695161730541078,0.706315023381896,0.791525567284527
0.711537845420913,0.723922961798897,0.808818259357202
0.709320336261031,0.725441286366426,0.811759282608306
0.703301007924832,0.717233105936242,0.804330620678586
0.697502615004419,0.708233744916949,0.791212669549386
0.705903576363644,0.720621164585225,0.805520320212151
0.705736068378085,0.724098720900737,0.81110042283535
0.704157659968628,0.71064762194356,0.797669448559881
0.692308176304821,0.709672002471473,0.798753273300237
0.669714318586487,0.691517041146728,0.781032384703023
0.677153389064473,0.695311759570707,0.787135374835908
0.657474304367665,0.688466752139462,0.781060250175351
0.675399559578265,0.690935918504573,0.78019906499307
0.685622493645575,0.707030752397953,0.795953687027067
0.671922770509341,0.698130687605707,0.785970046571125
0.667801095229586,0.705126713021126,0.795120098002876
0.673732142947572,0.701517703997228,0.790013808313486
0.672051433166933,0.70655587300322,0.795070877314195
0.682704198656067,0.712342680053993,0.800382127809501
0.677340975577307,0.699463859689497,0.78925656558853
0.692068808945245,0.71745396488384,0.8053279864167
0.678499346669215,0.701204523064229,0.785626009907707
0.67927281522859,0.707675089524879,0.792352887813945
0.670927162627214,0.699525693480388,0.786975430873839
0.687935344335252,0.707313028866733,0.793862976610419
0.68650775811828,0.700102599952755,0.791949353147746
0.70454700407193,0.705848985022503,0.792254295845379
0.717485823178309,0.716548612256726,0.804450793599059
0.722344970420391,0.714099597068366,0.805038294127655
0.700667506069155,0.701939731828299,0.790707974070726
0.728553681546404,0.717654958264763,0.801593989143454
0.745736538626718,0.730729093713755,0.814720331717528
0.726458941101242,0.712974666984593,0.795179115303403
0.720633828728741,0.716400238346656,0.797010799722724
0.72704590182385,0.718944734892145,0.800705655528713
0.725681277017168,0.721214227932315,0.801073263671598
0.726784475514014,0.726310949478315,0.805538867108662
0.721827186027493,0.722519069879646,0.799379783788672
0.717610171184153,0.719973556317384,0.796323565434189
0.722845506944633,0.724044355652904,0.805784216327855
0.724062281295054,0.729383400148775,0.810890152655539
0.719584159991515,0.733237645653254,0.812217882337034
0.697445743688998,0.717379946034877,0.798006116723796
0.716796959828971,0.727627020207459,0.809557068243155
0.72240526434679,0.731484440486401,0.812555095794631
0.714672330375252,0.72726760309427,0.80383969433595
0.708983717431395,0.725555834250179,0.805483053740368
0.674611579038272,0.7102093238611,0.793339620863919
0.659139293670161,0.699919940547095,0.784510778492488
0.669632984922868,0.708082621474609,0.79298220824408
0.682838097750534,0.721125059267974,0.807261834132086
0.684736889617324,0.71705685376099,0.798926192756045
0.691501991427322,0.724897672773613,0.806790318964624
0.693185594510568,0.719025154785344,0.802274968806318
0.67251380815821,0.709573798207929,0.794512185276536
0.706075486997609,0.715016707737186,0.798144157648995
0.691698498549964,0.708690945387337,0.79055431555146
0.707393219061293,0.708439411220482,0.791249445430364
0.702282066270515,0.71359703284409,0.793935274589489
0.725402091645954,0.727751795457199,0.804941630240019
0.736197708550548,0.722050370297342,0.804321324085094
0.75576485661338,0.7385958392853,0.819575871119201
0.735178903817112,0.717682785992185,0.798847058560206
0.740341898697887,0.71842833210787,0.802270283993221
0.723766805719729,0.71190702938332,0.795961134966817
0.710825568304026,0.702591514909208,0.786950465130125
0.724529421891094,0.714708959382403,0.800566777970961
0.743333268336437,0.723276762093678,0.806342446912664
0.759568331869271,0.740159840860815,0.820500724631221
0.766366259345522,0.740236780156158,0.823970020315976
0.747781006605285,0.727957209399517,0.812103449848818
0.748650534752478,0.731360885472813,0.813016425657659
0.735125783848767,0.727943615757163,0.807169501613756
0.742349170261561,0.731095212778094,0.808696283514281
0.7502046211218,0.744023826946542,0.819079709598625
0.73582920098676,0.725916681086342,0.802476258863313
0.734854828803661,0.731338043658058,0.809408438790194
0.728498127741438,0.72664694936808,0.800372765938625
0.729232817125965,0.729564169264789,0.804568574793852
0.736205877248898,0.732726378264307,0.80813383960031
0.74953578964446,0.743676973437598,0.816816695834063
0.76395340928389,0.756920734071129,0.830697704483268
0.745313121145532,0.745877412456157,0.81832582177549
0.734850944373745,0.741176552350039,0.810590323055314
0.737602081756302,0.749776752199556,0.817821368770054
0.737423477948779,0.747630159175102,0.816382077737954
0.746791857745497,0.757132801538933,0.824741098304074
0.74611367067947,0.757235412785009,0.828356509922692
0.743068646625793,0.751717796582921,0.825657146068552
0.727458843251585,0.736359132974175,0.81119046790585
0.74857640694528,0.751743664714018,0.822711719575264
0.745659439762737,0.757154203515388,0.827486642252832
0.757004930885068,0.754291276016935,0.8260534316068
0.758357409908667,0.747640026280522,0.820685880278754
0.765363144111135,0.757494477892884,0.831486849957683
0.75819395415755,0.749840333619756,0.822926666104048
0.752061746048173,0.750399738622935,0.825292724757995
0.754852667744651,0.748190478964577,0.821337170053313
0.754795823466459,0.751302562971127,0.823214500652964
0.762423412929528,0.760615208152935,0.834072350700185
0.748993434315206,0.743310499041286,0.818020397702248
0.750554043646097,0.744920824403972,0.817289516732412
0.749435351454767,0.739529281241975,0.813690094761597
0.755633382463817,0.74243197529073,0.811174474062657
0.767870627128505,0.756074150531118,0.826969269181658
0.773495543384487,0.757610988117269,0.831593314053563
0.783874583443005,0.768590855053765,0.832988748177612
0.762140445451375,0.75231639879959,0.816964669446603
0.791044797313032,0.781488019122336,0.848173352737419
0.768132025577437,0.756300369102396,0.823692008886357
0.761322892380572,0.757741485034879,0.820352200261328
0.745943618580363,0.74886647476,0.813329453831103
0.757888016255611,0.751606127100232,0.817153733897487
0.765852319569052,0.758313409356591,0.825427361523411
0.740024288804816,0.733259408023142,0.801581052291985
0.755617781243706,0.742081279201711,0.812520029810297
0.75706784524312,0.742634829583578,0.812193465742241
0.7546218761108,0.743235267213897,0.81379832427252
0.749513649408725,0.746319885245386,0.816137818960692
0.754142113741319,0.74981498946169,0.819961081395985
0.732593082825188,0.73954803248028,0.806956145182092
0.785802622915601,0.784764257391191,0.854442036597476
0.753433436061503,0.757066798699733,0.821480598328528
0.770074848997131,0.761777811864434,0.828778500149523
0.781870920383443,0.771718032351804,0.836027583439923
0.775803892430318,0.764434746427384,0.828230962847223
0.77161880787629,0.768832768996212,0.832007915029573
0.775699676713512,0.772415978303912,0.837730131004232
0.758926864017127,0.751718588574661,0.818800568942838
0.767430571535659,0.763699108581661,0.831076996988827
0.752682548397518,0.751755778595594,0.819624782071724
0.736459940333782,0.742261043566224,0.811729102359667
0.749350196062745,0.749977740933179,0.818657066541148
0.766718270274935,0.764451753113787,0.828990249008534
0.756852404879941,0.762604300158922,0.830168729795433
0.757251367848686,0.756205784764115,0.825798377917771
0.765459601346109,0.756837729425519,0.823168161779202
0.762500968444423,0.762224146468293,0.829736559918248
0.76552245481786,0.764805980123078,0.837235159777887
0.745003745339555,0.756519665342881,0.830120798607681
0.750145807140028,0.761693060068935,0.834112137428686
0.769259163805841,0.769588200185591,0.842616322854427
0.761164773148134,0.757469172589255,0.834081590889444
0.721736199314719,0.723977665629621,0.807403977237293
0.745646888776694,0.743006098764624,0.821552536807065
0.721251703760364,0.731335828544033,0.812183964870435
0.71745031445172,0.731730501657407,0.810860446349463
0.705586763394786,0.729204592780029,0.809405233450958
0.707321838899623,0.721913069281289,0.801202881204164
0.694274470333914,0.72443762195832,0.806077856931105
0.716654624255866,0.737951181181503,0.820826728521732
0.71522502595195,0.730176068287604,0.806071952239264
0.735911169079677,0.747941770331191,0.823432028093467
0.730545661003144,0.736500378710915,0.814924845181582
0.755119974540181,0.755438515497833,0.829409004444877
0.739560263374575,0.744987603434293,0.818217913513921
0.774795776549505,0.774935973399565,0.843257148962955
0.774439892177476,0.767656398271464,0.834293130264368
0.784206120498284,0.76952798847383,0.837392451474379
0.779977861560274,0.757740955126519,0.830862019524391
0.788949924414291,0.752342763223147,0.822507787242715
0.784199828065359,0.748215009860787,0.817933150906327
0.79453510264057,0.765000482122032,0.832352350706965
0.774995835435475,0.748785059343949,0.820496511840328
0.784773429983389,0.750401317684918,0.816405795558547
0.764094227660543,0.740873303947859,0.814904665027655
0.76250630202829,0.744500477576816,0.819816643915946
0.75160768114217,0.730242750243876,0.803497942283893
0.73618135581456,0.722396073237722,0.801408335336489
0.7581911057367,0.736922770193702,0.811275870549107
0.745840363863528,0.733250077465411,0.809092939897911
0.741122242112826,0.730686957995515,0.80838115034524
0.696517145699606,0.716088679715848,0.7981898685397
0.686650166699326,0.702645941336133,0.785140555511921
0.693902972596534,0.71156798104942,0.794282853801735
0.696495515281963,0.710328235503001,0.792919103248164
0.690699884027031,0.709477658257206,0.791414319972748
0.696700129932035,0.713650096251864,0.793421460298015
0.696146547883401,0.717481088896028,0.793995635847704
0.695818416617367,0.715574862800065,0.794284867717178
0.711231133153496,0.718948479094531,0.795768859714612
0.722730285156805,0.730893539836538,0.807660444319541
0.732331574370838,0.733845772983089,0.807016627905169
0.739761109606764,0.741739135665677,0.811845128856069
0.728915405290084,0.736540635193213,0.807821548037562
0.745109305188844,0.741324838942936,0.811430300004714
0.71997382020559,0.72426140651143,0.795055548942135
0.778342164713436,0.760039423857083,0.822068607463984
0.752508747103974,0.749723670772789,0.817601206583529
0.768378614728339,0.760909977722795,0.827740954294208
0.760397340904803,0.759668712013533,0.824905683128153
0.761437089048197,0.757221832235434,0.81940662824636
0.775715320947171,0.76622849255151,0.827284936351481
0.777033361682458,0.763006470063852,0.826186905281057
0.768112929473921,0.752374611514413,0.819340011372968
0.758681421712771,0.749544002173956,0.818289304327124
0.739813192390188,0.734448593535544,0.808481258245972
0.754906497044299,0.74152155939637,0.813881139275544
0.734629669624582,0.730361918447823,0.801751038224105
0.778004217129597,0.764262135601025,0.832110750257551
0.778788104742731,0.763487469756596,0.831486252913441
0.774288652136082,0.758821172858645,0.824997158020038
0.774657121974289,0.760081869516402,0.826615031083079
0.761665079133678,0.754668287741283,0.82280841445963
0.733355378101617,0.733545290530203,0.804828967615644
0.768901051437357,0.759340683855478,0.828409191141391
0.765021303406857,0.758877056345705,0.831091702897581
0.759471286175444,0.750274263158311,0.820726892358792
0.728621594557526,0.730328931170019,0.809031261259291
0.737280855939526,0.734061715399374,0.812542537804689
0.706768966309277,0.713051947312741,0.793521251667381
0.728631967116338,0.732410833560739,0.814714660319113
0.725055672209279,0.730481268969694,0.812020146204096
0.730122732956677,0.7397704670626,0.81878552369705
0.712571150235317,0.729066248030056,0.809452217836597
0.709218491123074,0.721538312858429,0.801894824890275
0.708663837345712,0.721782490796097,0.799605585613922
0.723723798776898,0.727449484661773,0.808819850940875
0.732228873981756,0.730649076493761,0.812929149926125
0.735057463698218,0.742928396710118,0.824106372649424
0.736188706064831,0.738255884052093,0.815625455956604
0.730354469985132,0.728628730163016,0.806392402781683
0.741908211646213,0.737588796985615,0.813439320101946
0.759780335585901,0.754694569897653,0.831029880403312
0.753599982286726,0.749566221504794,0.823344691753369
0.745917328316208,0.742332978341859,0.819575243432216
0.744946289277938,0.732456597516039,0.811068561475422
0.74584119821436,0.737781319213876,0.821062664953671
0.735312240895198,0.721667369210026,0.804338938213797
0.741880920674924,0.72622275670171,0.811057343593744
0.739678018269609,0.724358070692324,0.810553680669005
0.729619891214221,0.715891049110183,0.79675401965905
0.734479312030574,0.714861585289283,0.796986433777181
0.738203458955672,0.725042956933158,0.804629885113398
0.764252603970785,0.743167109887386,0.816482127166954
0.763616838366817,0.745411586123219,0.822002667318534
0.753845087772735,0.740584825836529,0.81869437816197
0.759789060620219,0.74586261834718,0.823714612980944
0.743339400382343,0.73701939802399,0.815174557236132
0.731418480267004,0.724869030697248,0.803408361175336
0.721099675316269,0.714587038336634,0.796834604990333
0.713307112549087,0.714378442466013,0.800939299326675
0.704913833697313,0.706444872036196,0.790932470950872
0.686164548997146,0.696562721274737,0.788681634592788
0.705124433260878,0.711786454680051,0.80093538198477
0.696466841169723,0.707626295857668,0.800608742492838
0.663896669220109,0.692600580454413,0.785814778502713
0.658024507654876,0.694067854135857,0.784316445708759
0.696581307564319,0.713911315038802,0.801860346665698
0.691378715909502,0.708122969839711,0.801152017507581
0.704009899458251,0.710337365556303,0.797330680271743
0.726173627918128,0.733499836238099,0.82227690280572
0.723157533499717,0.724380973092354,0.80671061181809
0.714849900952385,0.724456733480072,0.808140845880342
0.711369358972382,0.719542099743837,0.79962705690041
0.713550773475468,0.72199813563708,0.803172948768875
0.722090070539197,0.724773550321576,0.806720388782846
0.736296731246234,0.734960422041549,0.8168712631735
0.746983265971589,0.73999527342978,0.817388898683464
0.738616042416668,0.73520632473578,0.81704094273539
0.738643308249511,0.726476536708134,0.809360038482176
0.745016337215933,0.73780249941085,0.826020641220782
0.743587517104756,0.734905477117971,0.819145088254153
0.727974930533574,0.718678020898806,0.804094454471073
0.741873879331423,0.73410269249587,0.815782555220915
0.734257725141107,0.72850289385888,0.807697733843682
0.754658077570345,0.740098293808597,0.81790135907707
0.756001414066346,0.735753587524992,0.817399694540664
0.758573041790079,0.738583577205225,0.821727620907351
0.75649319273278,0.73915551152045,0.819608586077288
0.765277050607059,0.748996561469915,0.821944512736537
0.777631164616969,0.753777213042482,0.832342729770433
0.770599697630316,0.749292397485898,0.825874680726745
0.763217825846292,0.744066108661428,0.820184299926962
0.773427946974425,0.750859006724461,0.822858379914829
0.758991616706826,0.738492685734326,0.810980120785046
0.751517260632844,0.736199383678259,0.807725446071114
0.759214098800441,0.746616677485926,0.817747753197334
0.776917493622367,0.762748700203675,0.831520522858188
0.756243862341735,0.747773545732788,0.822366601905643
0.756619662641443,0.74196585309704,0.819472374757897
0.746024780563361,0.737276749643494,0.817494568980314
0.748390375061707,0.728723052412527,0.810840201020448
0.749745338269782,0.730293497920028,0.812476682685379
0.738865228993031,0.720564120187195,0.797551364117806
0.755145980732422,0.732908592646131,0.809860754953733
0.739680011044463,0.726636821906076,0.808716237360775
0.725404350111678,0.711925673948986,0.796934204276483
0.727760007480841,0.721777631404912,0.808432441488326
0.72099901569768,0.717772890519415,0.805172771494275
0.729796667725614,0.724888485009956,0.812787121803067
0.701715298123564,0.710565211837381,0.798884045541932
0.689242726106557,0.701924092881106,0.788253755492588
0.716101063524007,0.71795603782598,0.803223992882189
0.728370879660069,0.723256449473383,0.806175546005905
0.723548426050747,0.717764332164949,0.799572605401089
0.712686355363862,0.724307426439944,0.80907515312696
0.726691590771261,0.724773348529689,0.808244316090503
0.734656058930188,0.719949948722581,0.800704764046064
0.732223191133699,0.718263806397031,0.797637549935631
0.729496285482634,0.719010999573381,0.799798391611114
0.730867287675032,0.71675587165299,0.800035780597485
0.725311101895908,0.713889545350916,0.798097414935753
0.741461647128209,0.729398248507639,0.81732534831563
0.733394508392346,0.720333407766226,0.803458105400313
0.745067473014778,0.730855381222966,0.811579296183933
0.739225332458047,0.73050168657275,0.814559894929151
0.75501966855831,0.739986971056956,0.826411826636833
0.747583839995361,0.735566850441871,0.820998760308829
0.734315761779936,0.721199374118331,0.80717274737711
0.743509472348377,0.725548961470994,0.807778708609406
0.761988745590979,0.739676621429572,0.822792449704169
0.753811296206702,0.731118641929917,0.812546618307504
0.735409064391555,0.717086973021614,0.80221673056081
0.729923044244778,0.717671897673092,0.804983900033657
0.712002329227574,0.707750356594343,0.797571219101121
0.722498333083317,0.706525239461673,0.800156095611673
0.707476105007671,0.7024745733702,0.797814143123691
0.703901496335238,0.698062471534303,0.793269811207669
0.698486499716342,0.702765026489844,0.797122381893682
0.697441484237954,0.701121642843371,0.798741605992075
0.699563669985344,0.717697696345205,0.810334713793493
0.725764407427363,0.73329155797267,0.822001631872641
0.742589215425446,0.740323930360263,0.825869855320178
0.731534180279789,0.733524817408612,0.820130641424966
0.736438070392751,0.739686887383063,0.825446333472692
0.741028356831393,0.735488312122507,0.815638953613426
0.743396995903008,0.734676343996373,0.81107098622366
0.764037869188652,0.750835030516733,0.828629094132631
0.757107638421123,0.737569277536937,0.81120708476511
0.765105678055424,0.747224985814893,0.819237201069486
0.768693476123647,0.747581394016476,0.822718241038515
0.754771672848194,0.738197717976278,0.816592571541791
0.75405490529227,0.737930638271937,0.815967917404903
0.760239862211695,0.740362841467229,0.8147700840673
0.752629598049133,0.742507138684981,0.817086015960073
0.728461218772294,0.725250345058448,0.800171811617987
0.738860813294245,0.73284944042537,0.807978202374504
0.719651814596122,0.717567348070271,0.798264027267363
0.74448956749088,0.734536458667163,0.811152751890358
0.756564183460143,0.744127342990413,0.81935362937105
